id,name,fullName,insCode,stockType,instrumentId,cisin,lSecVal,cSecVal,created_date,cSecValReal,Holding
1364,خچرخش,چرخشگر,3.38E+16,300,IRO1CHAR0001,IRO1CHAR0008,خودرو و ساخت قطعات,34,2023-08-31T05:42:52.767Z,34,0
1368,امین,تامین سرمایه امین,5.89E+16,300,IRO1TSAN0001,IRO1TSAN0000,فعاليتهاي كمكي به نهادهاي مالي واسط,67,2023-08-31T05:42:52.998Z,67,0
1370,فاسمین,کالسیمین‌,6.67E+16,300,IRO1KSIM0001,IRO1KSIM0002,فلزات اساسي,27,2023-08-31T05:42:53.135Z,27,0
1372,وثوق,سرمایه گذاری وثوق امین,5.98E+16,309,IRO7VOSP0001,IRO7VOSP0002,سرمايه گذاريها,56,2023-08-31T05:42:53.251Z,56,0
1374,تفارس,تامین سرمایه خلیج فارس,2.23E+16,309,IRO7PGOP0001,IRO7PGOP0004,فعاليتهاي كمكي به نهادهاي مالي واسط,67,2023-08-31T05:42:53.374Z,67,0
1376,سنیر,سیمان‌ سفید نیریز,1.42E+16,300,IRO1SSNR0001,IRO1SSNR0002,"سيمان، آهك و گچ",53,2023-08-31T05:42:53.495Z,53,0
1371,پلاست,کارخانجات تولیدی پلاستیران,5.26E+16,309,IRO7PLSP0001,IRO7PLSP0003,لاستيك و پلاستيك,25,2023-08-31T05:42:53.195Z,25,0
1373,آ س پ,آ.س.پ,1.76E+16,303,IRO3ASPZ0001,IRO3ASPZ0008,"انبوه سازي، املاك و مستغلات",70,2023-08-31T05:42:53.311Z,70,0
1375,بشهاب,لامپ‌  پارس‌ شهاب‌,6.95E+16,300,IRO1LAPS0001,IRO1LAPS0006,ماشين آلات و دستگاه‌هاي برقي,31,2023-08-31T05:42:53.436Z,31,0
1387,وغدیر,سرمایه‌گذاریغدیر(هلدینگ‌,2.60E+16,300,IRO1GDIR0001,IRO1GDIR0000,شركتهاي چند رشته اي صنعتي,39,2023-08-31T05:42:54.223Z,39,0
1395,بپاس,بیمه پاسارگاد,5.20E+16,303,IRO3BIPZ0001,IRO3BIPZ0009,بيمه وصندوق بازنشستگي به جزتامين اجتماعي,66,2023-08-31T05:42:54.820Z,66,0
1401,ثالوند,سرمایه گذاری مسکن الوند,1.67E+16,303,IRO3SLVZ0001,IRO3SLVZ0007,"انبوه سازي، املاك و مستغلات",70,2023-08-31T05:42:55.178Z,70,0
1403,وبصادر,بانک صادرات ایران,2.83E+16,300,IRO1BSDR0001,IRO1BSDR0003,بانكها و موسسات اعتباري,57,2023-08-31T05:42:55.347Z,57,0
1405,پارتا,مجتمع صنعتی آرتاویل تایر,7.20E+16,303,IRO3ARTZ0001,IRO3ARTZ0005,لاستيك و پلاستيك,25,2023-08-31T05:42:55.485Z,25,0
1409,کگل2,معدنی و صنعتی گل گهر,5.74E+16,300,IRO1GOLG0002,IRO1GOLG0005,استخراج كانه هاي فلزي,13,2023-08-31T05:42:55.792Z,13,0
1411,پخش,پخش البرز,1.26E+16,303,IRO3PKSH0001,IRO3PKSH0008,مواد و محصولات دارويي,43,2023-08-31T05:42:55.949Z,43,0
1417,فولای,صنایع فولاد آلیاژی یزد,1.48E+16,303,IRO3FAYZ0001,IRO3FAYZ0002,فلزات اساسي,27,2023-08-31T05:42:56.405Z,27,0
1419,تپمپی,پمپ‌ سازی ایران‌,4.31E+16,300,IRO1PIRN0001,IRO1PIRN0007,ماشين آلات و تجهيزات,29,2023-08-31T05:42:56.534Z,29,0
1423,کپرور,فرآوری زغال سنگ پروده طبس,2.29E+16,303,IRO3TBSZ0001,IRO3TBSZ0003,استخراج زغال سنگ,10,2023-08-31T05:42:56.799Z,10,0
1425,فرود,فولاد شاهرود,5.10E+16,303,IRO3SSTZ0001,IRO3SSTZ0004,فلزات اساسي,27,2023-08-31T05:42:56.923Z,27,0
1429,البرز,بیمه البرز,7.03E+16,300,IRO1BALB0001,IRO1BALB0001,بيمه وصندوق بازنشستگي به جزتامين اجتماعي,66,2023-08-31T05:42:57.225Z,66,0
1433,غاذر,کشت‌وصنعت‌پیاذر,3.52E+16,300,IRO1PIAZ0001,IRO1PIAZ0002,محصولات غذايي و آشاميدني به جز قند و شكر,42,2023-08-31T05:42:57.503Z,42,0
1441,سخاش,سیمان‌خاش‌,4.47E+15,300,IRO1SKHS0001,IRO1SKHS0007,"سيمان، آهك و گچ",53,2023-08-31T05:42:58.155Z,53,0
1443,فالوم,آلومتک‌,1.94E+16,309,IRO7ALTP0001,IRO7ALTP0009,فلزات اساسي,27,2023-08-31T05:42:58.274Z,27,0
1445,کپارس,کاشی پارس‌,9.70E+15,300,IRO1KPRS0001,IRO1KPRS0008,كاشي و سراميك,49,2023-08-31T05:42:58.441Z,49,0
1447,قیستو,شرکت قند بیستون,4.27E+15,309,IRO7BSOP0001,IRO7BSOP0006,قند و شكر,38,2023-08-31T05:42:58.621Z,38,0
1449,غشوکو,شوکو پارس,5.13E+16,309,IRO7SPRP0001,IRO7SPRP0007,محصولات غذايي و آشاميدني به جز قند و شكر,42,2023-08-31T05:42:58.775Z,42,0
1382,دسانکو,داروسازی سبحان انکولوژی,4.73E+16,303,IRO3DSNZ0001,IRO3DSNZ0007,مواد و محصولات دارويي,43,2023-08-31T05:42:53.905Z,43,0
1384,وتوسکا,سرمایه گذاری توسعه توکا,4.85E+16,309,IRO7TDIP0001,IRO7TDIP0001,سرمايه گذاريها,56,2023-08-31T05:42:54.017Z,56,0
1386,غصینو,صنعتی مینو,7.18E+16,303,IRO3MINZ0001,IRO3MINZ0008,محصولات غذايي و آشاميدني به جز قند و شكر,42,2023-08-31T05:42:54.144Z,42,0
1402,غالبر,لبنیات‌ کالبر,2.43E+16,300,IRO1KLBR0001,IRO1KLBR0001,محصولات غذايي و آشاميدني به جز قند و شكر,42,2023-08-31T05:42:55.262Z,42,0
1404,خزر,فنرسازیزر,3.28E+16,300,IRO1FNAR0001,IRO1FNAR0007,خودرو و ساخت قطعات,34,2023-08-31T05:42:55.420Z,34,0
1410,خصدرا,صنعتی دریایی ایران‌,2.32E+15,309,IRO7SDRP0001,IRO7SDRP0001,پيمانكاري صنعتي,45,2023-08-31T05:42:55.846Z,45,0
1412,چنوپا,نیوپان‌ 22 بهمن‌,4.30E+16,309,IRO7NEOP0001,IRO7NEOP0008,محصولات چوبي,20,2023-08-31T05:42:56.031Z,20,0
1414,دبالک,مواد اولیه دارویی البرز بالک,7.15E+16,303,IRO3BLKZ0001,IRO3BLKZ0009,مواد و محصولات دارويي,43,2023-08-31T05:42:56.186Z,43,0
1416,غگیلا,شیرپاستوریزه پگاه گیلان,5.73E+16,303,IRO3PEGZ0001,IRO3PEGZ0008,محصولات غذايي و آشاميدني به جز قند و شكر,42,2023-08-31T05:42:56.307Z,42,0
1418,شلعاب,لعابیران‌,3.91E+16,300,IRO1LEAB0001,IRO1LEAB0008,محصولات شيميايي,44,2023-08-31T05:42:56.465Z,44,0
1422,فمراد,آلومراد,1.80E+16,300,IRO1ALMR0001,IRO1ALMR0000,فلزات اساسي,27,2023-08-31T05:42:56.732Z,27,0
1424,ثزاگرس,سرمایه گذاری توسعه عمران زاگرس,2.89E+16,309,IRO7CZGP0001,IRO7CZGP0006,"انبوه سازي، املاك و مستغلات",70,2023-08-31T05:42:56.860Z,70,0
1426,پارسان,گسترش نفت و گاز پارسیان,2.34E+16,300,IRO1PASN0001,IRO1PASN0004,محصولات شيميايي,44,2023-08-31T05:42:57.007Z,56,0
1430,دپارس,پارس‌ دارو,7.05E+16,300,IRO1PDRO0001,IRO1PDRO0001,مواد و محصولات دارويي,43,2023-08-31T05:42:57.308Z,43,0
1432,شاراک2,پتروشیمی شازند,2.37E+16,300,IRO1PARK0002,IRO1PARK0008,محصولات شيميايي,44,2023-08-31T05:42:57.431Z,44,0
1438,شپدیس,پتروشیمی پردیس,2.06E+16,300,IRO1PRDZ0001,IRO1PRDZ0008,محصولات شيميايي,44,2023-08-31T05:42:57.913Z,44,0
1444,فبیرا,بسته‌ بندی ایران‌,4.94E+16,309,IRO7BIRP0001,IRO7BIRP0005,ساخت محصولات فلزي,28,2023-08-31T05:42:58.375Z,28,0
1446,کایتا,ایتالران‌,4.56E+16,309,IRO7ITLP0001,IRO7ITLP0001,ساير محصولات كاني غيرفلزي,54,2023-08-31T05:42:58.542Z,54,0
1448,کساوه,صنایع‌ کاشی و سرامیک‌ سینا,2.50E+16,300,IRO1SINA0001,IRO1SINA0003,كاشي و سراميك,49,2023-08-31T05:42:58.680Z,49,0
1450,هجرت,پخش هجرت,5.32E+15,303,IRO3HEDZ0001,IRO3HEDZ0001,مواد و محصولات دارويي,43,2023-08-31T05:42:58.864Z,43,0
1456,ذوب,ذوب آهن اصفهان,7.15E+16,300,IRO1ZOBI0001,IRO1ZOBI0002,فلزات اساسي,27,2023-08-31T05:42:59.294Z,27,0
1458,ثنوسا,نوسازیوساختمان‌تهران‌,3.28E+16,300,IRO1NSTH0001,IRO1NSTH0003,"انبوه سازي، املاك و مستغلات",70,2023-08-31T05:42:59.443Z,70,0
1455,ثپردیس,سرمایه گذاری مسکن پردیس,5.40E+16,303,IRO3MPRZ0001,IRO3MPRZ0005,"انبوه سازي، املاك و مستغلات",70,2023-08-31T05:42:59.199Z,70,0
1461,سآبیک2,سیمان آبیک,3.57E+16,300,IRO1ABIK0002,IRO1ABIK0005,"سيمان، آهك و گچ",53,2023-08-31T05:42:59.641Z,53,0
1463,ساروم,سیمان‌ارومیه‌,1.59E+16,300,IRO1SURO0001,IRO1SURO0007,"سيمان، آهك و گچ",53,2023-08-31T05:42:59.779Z,53,0
1465,تلیسه,دامداری تلیسه نمونه,4.18E+16,303,IRO3TLIZ0001,IRO3TLIZ0003,زراعت و خدمات وابسته,1,2023-08-31T05:42:59.927Z,1,0
1467,گکوثر,هتل پارسیان کوثر اصفهان,6.66E+16,303,IRO3PKHZ0001,IRO3PKHZ0009,هتل و رستوران,55,2023-08-31T05:43:00.085Z,55,0
1473,فجر,فولاد امیرکبیرکاشان,4.13E+16,300,IRO1FAJR0001,IRO1FAJR0003,فلزات اساسي,27,2023-08-31T05:43:00.505Z,27,0
1475,سغدیر,توسعه سرمایه و صنعت غدیر,2.11E+16,303,IRO3GHIZ0001,IRO3GHIZ0004,"سيمان، آهك و گچ",53,2023-08-31T05:43:00.707Z,53,0
1479,وآفر,سرمایه گذاری ارزش آفرینان,4.60E+16,309,IRO7AFRP0001,IRO7AFRP0009,سرمايه گذاريها,56,2023-08-31T05:43:00.972Z,56,0
1487,بکهنوج,تولید برق ماهتاب کهنوج,7.63E+15,303,IRO3KAHZ0001,IRO3KAHZ0006,"عرضه برق، گاز، بخاروآب گرم",40,2023-08-31T05:43:01.568Z,40,0
1495,شستا,سرمایه گذاری تامین اجتماعی,2.40E+15,300,IRO1TAMN0001,IRO1TAMN0006,شركتهاي چند رشته اي صنعتي,39,2023-08-31T05:43:02.128Z,39,0
1503,شستا2,سرمایه گذاری تامین اجتماعی,4.59E+15,300,IRO1TAMN0002,IRO1TAMN0006,شركتهاي چند رشته اي صنعتي,39,2023-08-31T05:43:02.739Z,39,0
1507,داوه,داروسازی آوه سینا,5.31E+15,303,IRO3AVLZ0001,IRO3AVLZ0007,مواد و محصولات دارويي,43,2023-08-31T05:43:02.998Z,43,0
1513,وپخش,داروپخش‌ (هلدینگ‌,7.18E+15,300,IRO1DARO0001,IRO1DARO0008,مواد و محصولات دارويي,43,2023-08-31T05:43:03.414Z,43,0
1515,ثاصفا,شرکت‌ ساختمان‌ اصفهان‌,7.50E+15,309,IRO7SESP0001,IRO7SESP0009,"انبوه سازي، املاك و مستغلات",70,2023-08-31T05:43:03.572Z,70,0
1525,گدنا,تهیه توزیع غذای دنا آفرین فدک,1.01E+16,303,IRO3DCAZ0001,IRO3DCAZ0000,هتل و رستوران,55,2023-08-31T05:43:04.311Z,55,0
1529,وسکاب,س.ص.بازنشستگی کارکنان بانکها,1.13E+16,300,IRO1SKBV0001,IRO1SKBV0008,سرمايه گذاريها,56,2023-08-31T05:43:04.647Z,56,0
1535,وبشهر,توسعه‌ صنایع‌ بهشهر(هلدینگ,1.39E+16,300,IRO1TSBE0001,IRO1TSBE0000,محصولات غذايي و آشاميدني به جز قند و شكر,42,2023-08-31T05:43:05.131Z,42,0
1468,فسا,پتروشیمی فسا,3.18E+14,309,IRO7PFSP0001,IRO7PFSP0001,محصولات شيميايي,44,2023-08-31T05:43:00.155Z,44,0
1470,فسازان,غلتک سازان سپاهان,1.29E+16,300,IRO1FSAZ0001,IRO1FSAZ0002,فلزات اساسي,27,2023-08-31T05:43:00.275Z,27,0
1474,نشار,کارخانجات پشمبافی افشار یزد,4.91E+16,309,IRO7KPAP0001,IRO7KPAP0004,منسوجات,17,2023-08-31T05:43:00.611Z,17,0
1480,فنورد,نوردوقطعات‌ فولادی,5.63E+16,300,IRO1NGFO0001,IRO1NGFO0004,فلزات اساسي,27,2023-08-31T05:43:01.033Z,27,0
1484,غفارس,شیر پاستوریزه پگاه فارس,1.64E+16,303,IRO3GFRZ0001,IRO3GFRZ0005,محصولات غذايي و آشاميدني به جز قند و شكر,42,2023-08-31T05:43:01.327Z,42,0
1486,نوری2,پتروشیمی نوری,5.98E+16,300,IRO1NORI0002,IRO1NORI0008,محصولات شيميايي,44,2023-08-31T05:43:01.502Z,44,0
1488,کزغال,زغال سنگ پروده طبس,2.83E+16,303,IRO3TPCZ0001,IRO3TPCZ0005,استخراج زغال سنگ,10,2023-08-31T05:43:01.666Z,10,0
1490,ثنام,س ساختمانی ب نام آوران مهندسی,8.31E+14,309,IRO7CNAP0001,IRO7CNAP0006,"انبوه سازي، املاك و مستغلات",70,2023-08-31T05:43:01.807Z,70,0
1500,سفانو,سیمان فارس نو,4.53E+15,300,IRO1SFNO0001,IRO1SFNO0000,"سيمان، آهك و گچ",53,2023-08-31T05:43:02.513Z,53,0
1506,لپارس,پارس‌ الکتریک‌,5.19E+15,300,IRO1PELC0001,IRO1PELC0000,ساخت دستگاه‌ها و وسايل ارتباطي,32,2023-08-31T05:43:02.924Z,32,0
1508,زفکا,کشت و دامداری فکا,5.43E+15,303,IRO3FAAZ0001,IRO3FAAZ0000,زراعت و خدمات وابسته,1,2023-08-31T05:43:03.059Z,1,0
1510,شگویا,پتروشیمی تندگویان,5.99E+15,303,IRO3TPEZ0001,IRO3TPEZ0003,محصولات شيميايي,44,2023-08-31T05:43:03.213Z,44,0
1514,خمحور,تولیدمحورخودرو,7.46E+15,300,IRO1TMKH0001,IRO1TMKH0002,خودرو و ساخت قطعات,34,2023-08-31T05:43:03.509Z,34,0
1520,کطبس,ذغال‌سنگ‌ نگین‌ ط‌بس‌,8.98E+15,300,IRO1TBAS0001,IRO1TBAS0004,استخراج زغال سنگ,10,2023-08-31T05:43:03.885Z,10,0
1524,پارسیان,بیمه پارسیان,9.48E+15,300,IRO1IPAR0001,IRO1IPAR0002,بيمه وصندوق بازنشستگي به جزتامين اجتماعي,66,2023-08-31T05:43:04.205Z,66,0
1526,سیتا,سرمایه گذاری سیمان تامین,1.02E+16,300,IRO1SITA0001,IRO1SITA0007,"سيمان، آهك و گچ",53,2023-08-31T05:43:04.411Z,53,0
1528,قاروم,قند ارومیه,1.08E+16,309,IRO7GHUP0001,IRO7GHUP0006,قند و شكر,38,2023-08-31T05:43:04.561Z,38,0
1532,وحکمت,بیمه حکمت صبا,1.28E+16,309,IRO7HSIP0001,IRO7HSIP0008,بيمه وصندوق بازنشستگي به جزتامين اجتماعي,66,2023-08-31T05:43:04.909Z,66,0
1544,آینده,بازرگانی آینده سازان بهشت پارس,1.79E+16,309,IRO7BHEP0001,IRO7BHEP0001,زراعت و خدمات وابسته,1,2023-08-31T05:43:05.820Z,1,0
1546,دتولید,داروسازی تولید دارو,1.81E+16,303,IRO3DTDZ0001,IRO3DTDZ0008,مواد و محصولات دارويي,43,2023-08-31T05:43:05.982Z,43,0
1541,سفارس,سیمان فارس و خوزستان,1.55E+16,300,IRO1SFKZ0001,IRO1SFKZ0000,"سيمان، آهك و گچ",53,2023-08-31T05:43:05.612Z,53,0
1545,ثغرب,شرکت سرمایه گذاری مسکن شمالغرب,1.79E+16,303,IRO3CGRZ0001,IRO3CGRZ0008,"انبوه سازي، املاك و مستغلات",70,2023-08-31T05:43:05.888Z,70,0
1549,شصفها,پتروشیمی اصفهان‌,1.83E+16,309,IRO7PESP0001,IRO7PESP0002,محصولات شيميايي,44,2023-08-31T05:43:06.158Z,44,0
1559,فسدید,لوله‌وتجهیزات‌ سدید - ورشکسته,2.10E+16,309,IRO7LSDP0001,IRO7LSDP0007,فلزات اساسي,27,2023-08-31T05:43:06.907Z,27,0
1561,استقلال,استقلال,2.23E+16,309,IRO7ESLP0001,IRO7ESLP0006,فعاليتهاي فرهنگي و ورزشي,93,2023-08-31T05:43:07.040Z,93,0
1565,ولغدر,لیزینگ‌خودروغدیر,2.31E+16,300,IRO1LKGH0001,IRO1LKGH0008,ساير واسطه گريهاي مالي,58,2023-08-31T05:43:07.348Z,58,0
1567,دکوثر,داروسازی کوثر,2.34E+16,300,IRO1DKSR0001,IRO1DKSR0002,مواد و محصولات دارويي,43,2023-08-31T05:43:07.520Z,43,0
1569,پدرخش,درخشان‌ تهران‌,2.41E+16,300,IRO1DRKH0001,IRO1DRKH0005,لاستيك و پلاستيك,25,2023-08-31T05:43:07.656Z,25,0
1571,سباقر,سیمان باقران,2.48E+16,309,IRO7CBBP0001,IRO7CBBP0009,"سيمان، آهك و گچ",53,2023-08-31T05:43:07.795Z,53,0
1581,سجام,مجتمع سیمان غرب آسیا,2.83E+16,303,IRO3SASP0001,IRO3SASP0007,"سيمان، آهك و گچ",53,2023-08-31T05:43:08.525Z,53,0
1583,کاسپین,داروسازی کاسپین تامین,2.84E+16,303,IRO3KSPZ0001,IRO3KSPZ0006,مواد و محصولات دارويي,43,2023-08-31T05:43:08.667Z,43,0
1599,غگرجی,بیسکویت‌  گرجی,3.10E+16,300,IRO1GORJ0001,IRO1GORJ0006,محصولات غذايي و آشاميدني به جز قند و شكر,42,2023-08-31T05:43:09.771Z,42,0
1609,برکت,گروه دارویی برکت,3.46E+16,300,IRO1BRKT0001,IRO1BRKT0003,مواد و محصولات دارويي,43,2023-08-31T05:43:10.499Z,56,0
1615,قتربت,قند تربت حیدریه,3.55E+16,309,IRO7TSUP0001,IRO7TSUP0008,قند و شكر,38,2023-08-31T05:43:10.886Z,38,0
1550,امید,تامین سرمایه امید,1.86E+16,300,IRO1OMID0001,IRO1OMID0005,فعاليتهاي كمكي به نهادهاي مالي واسط,67,2023-08-31T05:43:06.242Z,67,0
1552,ثرود,سرمایه‌گذاری مسکن زاینده رود,1.89E+16,303,IRO3ZNDZ0001,IRO3ZNDZ0008,"انبوه سازي، املاك و مستغلات",70,2023-08-31T05:43:06.407Z,70,0
1558,فاراک,ماشین‌ سازی اراک‌,2.09E+16,300,IRO1MARK0001,IRO1MARK0001,ساخت محصولات فلزي,28,2023-08-31T05:43:06.855Z,28,0
1560,بموتو,موتوژن‌,2.21E+16,300,IRO1MOTJ0001,IRO1MOTJ0006,ماشين آلات و دستگاه‌هاي برقي,31,2023-08-31T05:43:06.971Z,31,0
1562,تمحرکه,ماشین سازی نیرو محرکه,2.24E+16,309,IRO7NMTP0001,IRO7NMTP0003,ماشين آلات و تجهيزات,29,2023-08-31T05:43:07.105Z,29,0
1568,کتوسعه,توسعه صنایع و معادن کوثر,2.34E+16,303,IRO3KOMZ0001,IRO3KOMZ0003,استخراج ساير معادن,14,2023-08-31T05:43:07.584Z,14,0
1570,وپویا,سرمایه گذاری پویا,2.48E+16,303,IRO3PIVZ0001,IRO3PIVZ0005,سرمايه گذاريها,56,2023-08-31T05:43:07.742Z,56,0
1580,رکیش,کارت اعتباری ایران کیش,2.80E+16,300,IRO1RKSH0001,IRO1RKSH0008,رايانه و فعاليت‌هاي وابسته به آن,72,2023-08-31T05:43:08.449Z,72,0
1582,وبوعلی,سرمایه‌گذاریبوعلی,2.83E+16,300,IRO1BALI0001,IRO1BALI0004,سرمايه گذاريها,56,2023-08-31T05:43:08.608Z,56,0
1629,قصفها,قنداصفهان‌,4.04E+16,300,IRO1GESF0001,IRO1GESF0001,قند و شكر,38,2023-08-31T05:43:11.851Z,38,0
1631,شدوص,دوده‌ صنعتی پارس‌,4.06E+16,300,IRO1DODE0001,IRO1DODE0000,محصولات شيميايي,44,2023-08-31T05:43:11.981Z,44,0
1635,خاذین,سایپاآذین‌,4.21E+16,300,IRO1AZIN0001,IRO1AZIN0004,خودرو و ساخت قطعات,34,2023-08-31T05:43:12.274Z,34,0
1639,غبشهر,صنعتی بهشهر,4.24E+16,300,IRO1SBEH0001,IRO1SBEH0004,محصولات غذايي و آشاميدني به جز قند و شكر,42,2023-08-31T05:43:12.590Z,42,0
1642,زکوثر,سرمایه گذاری کشاورزی کوثر,4.26E+16,300,IRO1KOSR0001,IRO1KOSR0009,زراعت و خدمات وابسته,1,2023-08-31T05:43:12.805Z,1,0
1647,پشاهن,تولیدی پلاستیک‌ شاهین,4.41E+16,309,IRO7SHIP0001,IRO7SHIP0008,لاستيك و پلاستيك,25,2023-08-31T05:43:13.144Z,25,0
1650,قثابت,قند ثابت‌ خراسان‌,4.50E+16,300,IRO1GSBE0001,IRO1GSBE0005,قند و شكر,38,2023-08-31T05:43:13.328Z,38,0
1657,ونوین,بانک‌اقتصادنوین‌,4.73E+16,300,IRO1NOVN0001,IRO1NOVN0005,بانكها و موسسات اعتباري,57,2023-08-31T05:43:13.798Z,57,0
1661,وبانک,سرمایه گذاری گروه توسعه ملی,4.80E+16,300,IRO1BANK0001,IRO1BANK0008,شركتهاي چند رشته اي صنعتي,39,2023-08-31T05:43:14.117Z,39,0
1663,ولبهمن,شرکت بهمن لیزینگ,4.83E+16,303,IRO3BHLZ0001,IRO3BHLZ0004,ساير واسطه گريهاي مالي,58,2023-08-31T05:43:14.269Z,58,0
1669,خلیبل,مالیبل سایپا,5.01E+16,309,IRO7LIBP0001,IRO7LIBP0001,خودرو و ساخت قطعات,34,2023-08-31T05:43:14.699Z,34,0
1673,تابا,تابان نیرو سپاهان,5.15E+16,309,IRO7TABP0001,IRO7TABP0001,خدمات فني و مهندسي,74,2023-08-31T05:43:14.962Z,74,0
1683,فروس,فروسیلیس‌ ایران‌,5.44E+16,300,IRO1FRIS0001,IRO1FRIS0004,فلزات اساسي,27,2023-08-31T05:43:15.659Z,27,0
1693,خموتور,موتورسازان‌تراکتورسازیایران‌,5.73E+16,300,IRO1MSTI0001,IRO1MSTI0003,خودرو و ساخت قطعات,34,2023-08-31T05:43:16.349Z,34,0
1695,وصنعت,سرمایه گذاری توسعه صنعت وتجارت,5.73E+16,300,IRO1SNMA0001,IRO1SNMA0007,سرمايه گذاريها,56,2023-08-31T05:43:16.499Z,56,0
1707,فلات,گروه صنایع معادن فلات ایرانیان,6.06E+16,309,IRO7FLTP0001,IRO7FLTP0004,سرمايه گذاريها,56,2023-08-31T05:43:17.331Z,56,0
1711,غشصفا,شیرپاستوریزه‌پگاه‌اصفهان‌,6.15E+16,300,IRO1SPPE0001,IRO1SPPE0008,محصولات غذايي و آشاميدني به جز قند و شكر,42,2023-08-31T05:43:17.664Z,42,0
1719,سدبیر,س. تدبیرگران فارس وخوزستان,6.43E+16,303,IRO3DBRZ0001,IRO3DBRZ0002,سرمايه گذاريها,56,2023-08-31T05:43:18.283Z,56,0
1721,لخزر,پارس‌ خزر,6.54E+16,300,IRO1KHAZ0001,IRO1KHAZ0008,ماشين آلات و تجهيزات,29,2023-08-31T05:43:18.426Z,29,0
1725,ولانا,شرکت لیزینگ آریا دانا,6.68E+16,309,IRO7VLNP0001,IRO7VLNP0000,ساير واسطه گريهاي مالي,58,2023-08-31T05:43:18.766Z,58,0
1729,ثباغ,شهر سازی و خانه سازی باغمیشه,6.89E+16,303,IRO3BGHZ0001,IRO3BGHZ0001,"انبوه سازي، املاك و مستغلات",70,2023-08-31T05:43:19.080Z,70,0
1733,فروژ,صنایع فروآلیاژ ایران,6.98E+16,303,IRO3IFIZ0001,IRO3IFIZ0004,فلزات اساسي,27,2023-08-31T05:43:19.367Z,27,0
1735,سآبیک,سیمان آبیک,7.09E+16,300,IRO1ABIK0001,IRO1ABIK0005,"سيمان، آهك و گچ",53,2023-08-31T05:43:19.524Z,53,0
2221,فنفت,صنایع تجهیزات نفت,5.93E+16,309,IRO7PEIZ0001,IRO7PEIZ0002,فلزات اساسي,27,2023-10-17T18:02:11.377Z,56,0
1654,دقاضی,داروسازی شهید قاضی,4.68E+16,303,IRO3GPHP0001,IRO3GPHP0007,مواد و محصولات دارويي,43,2023-08-31T05:43:13.564Z,43,0
1656,وصنا,گروه‌صنایع‌بهشهرایران‌,4.70E+16,300,IRO1GBEH0001,IRO1GBEH0008,سرمايه گذاريها,56,2023-08-31T05:43:13.741Z,56,0
1658,وخاور,بانک خاورمیانه,4.73E+16,300,IRO1BKHZ0001,IRO1BKHZ0007,بانكها و موسسات اعتباري,57,2023-08-31T05:43:13.865Z,57,0
1664,شبریز,پالایش نفت تبریز,4.88E+16,300,IRO1PNTB0001,IRO1PNTB0002,"فراورده هاي نفتي، كك و سوخت هسته اي",23,2023-08-31T05:43:14.354Z,23,0
1666,کفرآور,فرآورده های سیمان شرق,4.96E+16,309,IRO7KFRP0001,IRO7KFRP0007,ساير محصولات كاني غيرفلزي,54,2023-08-31T05:43:14.469Z,54,0
1668,دامین,داروسازی امین‌,5.01E+16,300,IRO1AMIN0001,IRO1AMIN0009,مواد و محصولات دارويي,43,2023-08-31T05:43:14.639Z,43,0
1676,تکاردان,تامین سرمایه کاردان,5.29E+16,300,IRO1KRDN0001,IRO1KRDN0007,فعاليتهاي كمكي به نهادهاي مالي واسط,67,2023-08-31T05:43:15.158Z,67,0
1678,وارس,سرمایه گذاری ارس صبا,5.37E+16,309,IRO7ARSP0001,IRO7ARSP0004,سرمايه گذاريها,56,2023-08-31T05:43:15.305Z,56,0
1682,فسرب,ملی سرب‌وروی ایران‌,5.43E+16,300,IRO1SORB0001,IRO1SORB0000,فلزات اساسي,27,2023-08-31T05:43:15.586Z,27,0
1698,کایزد,فرانسوز یزد,5.88E+16,303,IRO3YAFZ0001,IRO3YAFZ0002,ساير محصولات كاني غيرفلزي,54,2023-08-31T05:43:16.689Z,54,0
1702,گنگین,اقتصادی نگین گردشگری ایرانیان,5.95E+16,309,IRO7NITP0001,IRO7NITP0009,هتل و رستوران,55,2023-08-31T05:43:16.979Z,55,0
1704,کاوه,فولاد کاوه جنوب کیش,6.04E+16,300,IRO1KVEH0001,IRO1KVEH0008,فلزات اساسي,27,2023-08-31T05:43:17.107Z,27,0
1712,سلار,شرکت سیمان لارستان,6.17E+16,309,IRO7LARP0001,IRO7LARP0001,"سيمان، آهك و گچ",53,2023-08-31T05:43:17.738Z,53,0
1716,لابسا,آبسال‌,6.34E+16,300,IRO1ASAL0001,IRO1ASAL0003,ماشين آلات و تجهيزات,29,2023-08-31T05:43:18.075Z,29,0
1718,اپرداز,آتیه داده پرداز,6.38E+16,303,IRO3APDZ0001,IRO3APDZ0005,اطلاعات و ارتباطات,73,2023-08-31T05:43:18.203Z,73,0
1720,چفیبر,فیبر ایران‌,6.44E+16,300,IRO1FIBR0001,IRO1FIBR0003,محصولات چوبي,20,2023-08-31T05:43:18.367Z,20,0
1736,بگیلان,توسعه مسیر برق گیلان,7.11E+16,303,IRO3GEDZ0001,IRO3GEDZ0002,"عرضه برق، گاز، بخاروآب گرم",40,2023-08-31T05:43:19.629Z,40,0
1751,حتاید,تایدواترخاورمیانه,3.72E+15,300,IRO1TAYD0001,IRO1TAYD0004,"حمل ونقل، انبارداري و ارتباطات",60,2023-08-31T05:43:20.740Z,60,0
